incidente,latitud,longitud,codigo_cierre,clas_con_f_alarma
Robo-Vehiculo con Violencia,19.41537996,-99.16196004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43000001,-99.05230008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36445004,-99.06770988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26708003,-99.12286008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31760999,-99.16875,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36353996,-99.06107004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48080996,-99.20651004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24029999,-99.00983988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37249001,-99.07062012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.453183,-99.173464,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24574004,-99.00344988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27890999,-99.20440008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37664,-99.10836,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27632996,-99.00626004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30637997,-99.03952008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39842999,-99.09545004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.418875,-99.097318,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33664004,-99.19019988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24574004,-99.00344988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36736001,-99.09699984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38463002,-99.14556996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36445004,-99.06770988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37061,-99.14978988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39842999,-99.09545004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27189998,-99.17732988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34114004,-99.00195012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46320002,-99.11482992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.365101,-99.241699,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42599,-99.1652925,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32215004,-99.04993992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24230996,-99.17692992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32695001,-99.15405012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31037003,-99.15230988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31905,-99.09330571,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.294574,-99.056663,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35353997,-99.24408,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47890997,-99.07023996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24839999,-99.12657996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34114004,-99.00195012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26016002,-99.08880012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.280676,-99.115486,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35216999,-99.12085992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35266004,-99.00074016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24657002,-99.02601,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.2447,-99.17596008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28193003,-99.00981,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.295103,-99.057537,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.280676,-99.115486,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39176,-99.09243,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48346001,-99.17916984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36736001,-99.09699984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.366352,-99.130112,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26079002,-99.17353008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49507001,-99.07218,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34308998,-99.04404996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40499,-99.19482984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34622999,-99.07500996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44612,-99.10380996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24596,-99.01247004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47113001,-99.14941008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31684004,-99.15198012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34134002,-99.17740008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34498997,-99.0612,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50352002,-99.08600004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33362,-99.19992996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47400002,-99.18465012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47400002,-99.18465012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47400002,-99.18465012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48582998,-99.06874992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55401002,-99.12957984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35542997,-99.16427016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34476002,-99.00118008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27613997,-99.24135984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46025999,-99.16678008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32602004,-99.03530016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32770997,-99.16124004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46226996,-99.12840984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47219003,-99.10513008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35947997,-99.11769984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36717002,-99.07283988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55049003,-99.13025988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35114003,-98.99996004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50195996,-99.07337016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22904,-99.20151,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37849004,-99.11405016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.343383,-99.076062,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34471997,-99.07656984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33700004,-99.06450984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45131003,-99.09244008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49375997,-99.09401004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27711998,-99.23217012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39840002,-99.15662988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45494,-99.10144008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44219996,-99.14163984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.208204,-99.046776,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.342127,-98.996457,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.450367,-99.110362,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31277996,-99.04815,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30222998,-99.14015988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29122001,-99.23274,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28424996,-99.12921012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29457998,-99.18118008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.464905,-99.075841,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31002002,-99.15117984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35336996,-99.01253988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22491,-99.2069,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31540004,-99.10838988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37998998,-99.11986992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.294667,-99.078938,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45312,-99.09317583,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38557997,-99.11814012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28472003,-99.22564008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41867999,-99.12747996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29862587,-99.12503333,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.347673,-98.995353,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31002002,-99.15117984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.295138,-99.182082,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25199999,-99.02940984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49254002,-99.06693012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.358614,-99.183907,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56768003,-99.13453992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35563004,-99.18911016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29530997,-99.18087984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33291998,-98.99632008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42295004,-99.12606012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45523997,-99.09237996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30834998,-99.15177996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46557998,-99.09061992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29870999,-99.03264984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30265001,-99.17407008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47029004,-99.12745008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34460999,-99.16786008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34586999,-99.22368996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45726002,-99.08691012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.2744,-99.22736988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47821004,-99.10627992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.266814,-99.173897,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28934999,-99.24792984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35244998,-99.01473012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.420687,-99.127193,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27555002,-99.22241016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.440403,-99.155403,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35352998,-99.12951,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45557999,-99.10410012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45160001,-99.08903988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.306528,-99.065918,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37492,-99.043126,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26757998,-99.17309988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.389008,-99.08313,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49279004,-99.07620012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.2474,-99.02733012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.238774,-99.149117,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27965996,-99.13804992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29026997,-99.16196004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34187003,-99.01842012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.510698,-99.192635,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46247003,-99.05981004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55202003,-99.13971996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37562003,-99.28495008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48023,-99.21713004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28957004,-99.21755988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25304003,-99.07017984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.341947,-99.016919,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49529996,-99.09821988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29652002,-99.0576,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32370002,-99.15332004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.491228,-99.133675,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28602998,-99.12047004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.398199,-99.200768,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24920999,-99.12002004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28212002,-99.16503012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24436997,-99.02116008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45898001,-99.17894016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24893999,-99.09396,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25710002,-99.0234,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3509,-99.01172988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34290998,-99.15014016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24864002,-99.01721016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34289999,-99.13323996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51490997,-99.15748992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.241601,-98.999609,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32981003,-99.16279992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37772999,-99.11112012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37772999,-99.11112012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47449997,-99.13971996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34665002,-98.98862004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.470369,-99.10136,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30802004,-99.04458996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35870003,-99.17469,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22255001,-99.21074004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47774996,-99.06756984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45197999,-99.09473004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.372885,-99.209022,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48381002,-99.20914992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47900996,-99.09754992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47321,-99.13997988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.53462996,-99.14861016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54211004,-99.14356008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32932997,-99.08235,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24709004,-99.03827988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.551231,-99.14944,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.566326,-99.133913,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39534002,-99.12004992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37433571,-99.19373286,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34496999,-99.02253996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48293,-99.06865992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47774996,-99.06756984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56103002,-99.13475016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43208,-99.11918016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56453003,-99.12656016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32174999,-99.03665988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.334398,-99.079095,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47492,-99.22052016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49914998,-99.17202996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56103002,-99.13475016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47222999,-99.13416984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.344816,-99.022497,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32208002,-99.03652992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.550991,-99.132499,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47030003,-99.15314004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40174001,-99.15477012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47461004,-99.17343,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48527999,-99.20871,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38837996,-99.20058984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55633004,-99.14789988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36641996,-99.20486016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32095997,-99.15935004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.259728,-99.030377,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25613,-99.17849016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46066004,-99.11107008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38859002,-99.09691992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32816996,-98.97541992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22236002,-99.20998008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36743003,-99.11377008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48984002,-99.19482012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55633004,-99.15000984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29012003,-99.07529004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.292826,-99.139438,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32471,-99.05815008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23540003,-99.16364016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29335004,-99.14706,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49765004,-99.08127,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34949996,-99.01036008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55544003,-99.15054984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3446,-99.06129,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26435996,-99.17429004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.553434,-99.140709,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36349001,-99.15541992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29012003,-99.07529004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25119998,-99.09963,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48659003,-99.07156008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.4805,-99.20198988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48383,-99.20333016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35230004,-99.01506996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32129999,-99.03809016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46549997,-99.11396016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29132999,-99.12756996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.225476,-99.211663,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37620998,-99.15847992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32203997,-99.08371008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33416,-99.07761996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29335004,-99.13910004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36743003,-99.11377008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47706002,-99.15949008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30218003,-99.19298988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48158999,-99.07148016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45450998,-99.1971,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46625003,-99.11319984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48017996,-99.06449004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38542004,-99.15828012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26302004,-99.10442988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29015,-99.12593016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45519002,-99.11392992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34054001,-99.05794992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54932003,-99.15435,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43227998,-99.20382012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31654997,-99.22401,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48158999,-99.07148016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43241003,-99.20414988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48763997,-99.18950004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.268408,-99.217499,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35091998,-99.02877984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45474002,-99.17024004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46295999,-99.17449992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51730001,-99.15078996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35905004,-99.21849984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45617,-99.16984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.311901,-99.146641,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40412996,-99.07917984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31572998,-99.06554016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30175001,-99.16731,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41039999,-99.06482988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40522004,-99.19994004,D,DELITO DE ALTO IMPACTO
